created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Nov 19 23:57:11 +0000 2023;1726389188105539672;"Asyik juga nih baca ini   Lepaskan Atribut Pendukung #Ganjar di Jateng Beralih Dukungan #PrabowoGibran2024   "Genjer genjer suka Bokep &amp  Koruptor, diduga terlibat pembunuhan para saksi kunci EKTP &amp  Bank Jateng serta Penjahat HAM Lingkungan WADAS"  #PrabowoGibranMakinDiDepan https://t.co/4KjKDV05MU";3;7;35;48;in;1707296384347697152;1726389188105539672;icikiwir_08;https://twitter.com/icikiwir_08/status/1726389188105539672
Sun Nov 19 22:38:24 +0000 2023;1726369358497411186;"@ajies4ra Mantap 💪🇮🇩  #PrabowoGibran2024";0;1;0;1;in;1527744961118355457;1726364572486181014;Sotoy08;https://twitter.com/Sotoy08/status/1726369358497411186
Sun Nov 19 21:33:19 +0000 2023;1726352980793077788;"@ruhutsitompul Hendropriyono jagokan #PrabowoGibran2024 menang pilpres https://t.co/Uy67ytk0A7";0;1;0;0;in;1579919420700651520;1726262753982283822;dursasan4;https://twitter.com/dursasan4/status/1726352980793077788
Sun Nov 19 21:31:43 +0000 2023;1726352579842715729;"AM Hendro priyono jagokan #PrabowoGibran2024 menang #Pilpres2024 https://t.co/sLkBVPkPcA";0;1;0;0;in;1579919420700651520;1726352579842715729;dursasan4;https://twitter.com/dursasan4/status/1726352579842715729
Sun Nov 19 21:06:35 +0000 2023;1726346255075627510;"Mau hebat, Mau berproses dari bawah, Mau ngomong semua percuma ditangan pedeipe emak. Karena hanya bisa BONEKA🤣   Rakyat rindu yg alamiah dan orisinil. @psi_id  Tanpa intervensi👍 @kaesangb anak mudah orisinal💪👍  #PrabowoGibran2024 menang";0;1;0;0;in;811842890200551425;1726346255075627510;dov_Now;https://twitter.com/dov_Now/status/1726346255075627510
Sun Nov 19 20:56:07 +0000 2023;1726343620121477557;"🤣🤣 semua kepandaian dan kecerdasan hanyalah tong kosong. Karena gak ada gunanya.   Semua akhirnya cuma bisa jadi boneka emak🤣   #PrabowoGibran2024 menang👍 https://t.co/Ag6sjcx4Ub";0;1;0;0;in;811842890200551425;1726343620121477557;dov_Now;https://twitter.com/dov_Now/status/1726343620121477557
Sun Nov 19 20:47:17 +0000 2023;1726341398658695297;"@ganjarpranowo Banyak gimmick yg tidak disukai rakyat.   Apapun talenta yg dimiliki "percuma" karena semua akan "boneka emak" pada waktunya. So people say "No"  #PrabowoGibran2024 menang https://t.co/fWWpKQgO35";0;1;0;0;in;811842890200551425;1726123000574161160;dov_Now;https://twitter.com/dov_Now/status/1726341398658695297
Sun Nov 19 20:43:56 +0000 2023;1726340553342906450;"Rakyat sampun mireng Den Bagus...😊  Mereka makin mlorot subeynya, jadi makin intens hoa nya. #PrabowoGibran2024  #PrabowoGibranIstimewa";0;1;0;0;in;201236258;1726340553342906450;AhongAziz;https://twitter.com/AhongAziz/status/1726340553342906450
Sun Nov 19 20:34:11 +0000 2023;1726338101256335662;"Sangat Masuk Akal.  Serap tenaga kerja sebanyak²nya  #PrabowoGibran2024";0;1;0;1;in;201236258;1726338101256335662;AhongAziz;https://twitter.com/AhongAziz/status/1726338101256335662
Sun Nov 19 20:23:39 +0000 2023;1726335449512460590;"Cawapres dari Koalisi Indonesia Maju mas @gibran_tweet bersilaturahmin di Pondok Pesantren Al-Kautsar Medan   #Gibran2024 #PrabowoGibran2024  #PrabowoGibranIstimewa https://t.co/VYZDrNJwgT";3;27;22;81;in;576755999;1726335449512460590;bengkeldodo;https://twitter.com/bengkeldodo/status/1726335449512460590
Sun Nov 19 16:47:18 +0000 2023;1726281001759101415;"#Indonesia | "Surga seakan-akan penah bocor dan mencipratkan kekayaan dan keindahannya, dan cipratan keidahannya itu bernama Indonesia.."  --Emha Ainun Nadjib (Cak Nun)  __ #UlamaDukungAMIN #PrabowoGibran2024 #GanjarMahfud2024 https://t.co/SXQ2ShxgWW";0;1;2;7;in;2307976735;1726281001759101415;TapaNgumbara;https://twitter.com/TapaNgumbara/status/1726281001759101415
Sun Nov 19 16:02:56 +0000 2023;1726269836551229914;"Semoga Tuhan Yang Maha Esa memudahkan segala urusan dan meridhoi kemenangan buat @Prabowo @gibran_tweet  #PrabowoGibran2024  ✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️  gambar hanya pemanis https://t.co/lGHAnG7gmZ";0;1;0;0;in;942688247175454720;1726269836551229914;Doap03;https://twitter.com/Doap03/status/1726269836551229914
Sun Nov 19 15:45:03 +0000 2023;1726265339057697184;"@bachrum_achmadi Iri.... Bilang bos... Disenyumin aja😊😊😊 ✌️ semakin tak terbendung, cukup 1 Putaran #PrabowoGibran2024";0;1;0;0;in;942688247175454720;1726137297593377159;Doap03;https://twitter.com/Doap03/status/1726265339057697184
Sun Nov 19 15:42:47 +0000 2023;1726264766614941785;"@__PASMANTAP Mantap ✌️  Semakin yakin deh cuma 1 Putaran, bikin ketar ketir kompetitor yg selalu bik8n drakor. #PrabowoGibran2024";0;1;0;0;in;942688247175454720;1726119514428031172;Doap03;https://twitter.com/Doap03/status/1726264766614941785
Sun Nov 19 15:16:17 +0000 2023;1726258096136421877;"Pd ahirnya terbuka jg gimmick2  playing fictime jegal2_curang2=mlg teriak mlg,ternyata sutradara cebong&amp  kampret yaa die2 jg, bersatu jegal #PrabowoGibran2024 https://t.co/KySyqSHDMm";1;2;1;2;in;1608276564386488326;1726258096136421877;NoMeycan;https://twitter.com/NoMeycan/status/1726258096136421877
Sun Nov 19 15:09:38 +0000 2023;1726256425721319538;"@Papa_Brewook Alhamdulillah,secara mesin patai koalisi&amp  relawan blom turun maksimal #Mypresident sdh tdk tersaingi,saat nya #prabowofor2024 the next #PrabowoGibran2024 Aamiin";0;3;0;2;in;1608276564386488326;1726195826752631198;NoMeycan;https://twitter.com/NoMeycan/status/1726256425721319538
Sun Nov 19 15:03:04 +0000 2023;1726254771622084624;"@AndreasSolusi @PS_presiden2024 @firman__nurhuda Pelan tp pasti, awam+kaum nasionalis sadar kepentingan_ keberlangsungan NKRI lbh utama drpd sekedar ambisi kekuasaan atw capres2an, menilik drpd kondisi kekinian, pilihan tepat yg sgt rasional utk era globalisasi tada lain2 lg #PrabowoGibran2024 Aamiin";0;3;0;1;in;1608276564386488326;1726033683415740504;NoMeycan;https://twitter.com/NoMeycan/status/1726254771622084624
Sun Nov 19 13:20:51 +0000 2023;1726229047825604973;"@putri_Aalona Mantul  #prabowogibran2024";0;2;0;1;in;1667056879376429061;1726227265384796284;wlian76;https://twitter.com/wlian76/status/1726229047825604973
Sun Nov 19 12:43:32 +0000 2023;1726219657307374026;"@ratnadewi1392 @arya__wiralodra @TriSartopo Awowowowok.... Biarkan anjing mengonggong.... Kafilah tetap berlalu.... Digoyangan ✌️ aja😊😊😊 #Prabowogibran2024";0;2;0;1;in;942688247175454720;1725758594099109986;Doap03;https://twitter.com/Doap03/status/1726219657307374026
Sun Nov 19 12:05:11 +0000 2023;1726210007728070858;"Tadi Mas Gibran datang ke pesantren Al-Kautsar dan bertemu dengan Syech Ali Marbun di sana. Beliau dapat doa khusus dan support dari keluarga besar pesantren-pesantren di Sumatera Utara. Gimana tuh lengkapnya? Simak sampai tuntas!!!  #gibran #gibranrakabuming #prabowogibran2024… https://t.co/tEExMaLrTM";0;4;17;60;in;1576913175227748352;1726210007728070858;dekade_08;https://twitter.com/dekade_08/status/1726210007728070858
Sun Nov 19 11:58:44 +0000 2023;1726208380648529994;"Partai besar menanggapi RUU PA seperti ini, padahal urgensinya untuk rakyat keseluruhan  Indikasi nya jelas ladang siapa yg terganggu pasti menolak RUU PA ini, Karena merugikan Mereka keseluruhan  So siapa penghianat rakyat dihukum mati gak mau RUU PA gak mau.  #PrabowoGibran2024 https://t.co/6EuPyTDbrT";0;1;0;0;in;1125548625096921088;1726208380648529994;arya__wiralodra;https://twitter.com/arya__wiralodra/status/1726208380648529994
Sun Nov 19 11:50:05 +0000 2023;1726206204542849075;"Bener kan, mereka itu antisipasi putaran kedua, makanya udahlah, kita bikin jadi satu putaran saja kemenangan #PrabowoGibran2024, yang setuju rettwiiiiiiiiiiiitttttttttt!!!";0;1;4;4;in;1709123175450288128;1726206204542849075;mas_veel;https://twitter.com/mas_veel/status/1726206204542849075
Sun Nov 19 11:48:49 +0000 2023;1726205888577569117;"Trimakasih jaketny .....PAN 12 PAN Salam ✌️✌️🫰🫰✌️ #PrabowoGibran2024 https://t.co/YcywXrE8FO";0;1;8;29;in;1227499861580251136;1726205888577569117;Lembayung071;https://twitter.com/Lembayung071/status/1726205888577569117
Sun Nov 19 11:37:52 +0000 2023;1726203131925811427;"@Chaves1305 @BANGSAygSUJUD @99propaganda @alextham878 @bengkeldodo @Minietweets_ @mpoklela7 @AzisDadun_ @Kimberley_2024 @genx36545403 GaS #PrabowoGibran2024 Menang 1 putaran 🤣😀🤣😍✌✌✌✌✌✌";0;1;0;0;in;198417114;1726202309150171473;Kaum__Jelata;https://twitter.com/Kaum__Jelata/status/1726203131925811427
Sun Nov 19 11:30:52 +0000 2023;1726201371748426021;"Semoga bisa belajar bersama dari Gus Baha ini. CC @prabowo @gibran_tweet @dekade_08 @aewin86 @sigitwid @Gerindra @psi_id Jangan dendam, senyumi dan jogeti saja 🙂🫰🇮🇩 #prabowogibran2024";0;1;0;0;in;1610137865090109440;1726201371748426021;sangiranflying;https://twitter.com/sangiranflying/status/1726201371748426021
Sun Nov 19 11:28:36 +0000 2023;1726200800953917482;"Penunjukkan Emil Dardak &amp  Arumi Bachsin sebagai JUBIR menegaskan kepercayaan pada kemampuan keduanya dalam menyampaikan pesan, visi, dan program @gibran_tweet secara efektif kepada masyarakat  #PrabowoGibranMakinDiDepan  #PrabowoGibran2024   ___ Cek WA Dkriuk Pariaman Wendy https://t.co/Q715Pj6x7l";1;2;13;12;in;322559270;1726200800953917482;Clara_Shinta99;https://twitter.com/Clara_Shinta99/status/1726200800953917482
Sun Nov 19 11:23:39 +0000 2023;1726199552053825838;"Prof Yusril Bicara DESA di Silatnas DESA BERSATU untuk INDONESIA MAJU  #YusrilIhzaMahendra  #PartaiBulanBintang #Desa #PrabowoGibran2024  #IndonesiaMaju https://t.co/b259c2RyGg";1;13;10;50;in;1073425152;1726199552053825838;OfficialDPP_PBB;https://twitter.com/OfficialDPP_PBB/status/1726199552053825838
