created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Dec 01 23:41:15 +0000 2023;1730733833002299519;"Milenial gemoy dengan Bapak Prabowo  Salam Gemoy 🫰🤙  #PrabowoGibran2024 https://t.co/NhQF04zARZ";0;0;0;0;in;147198181;1730733833002299519;gea_asa;https://twitter.com/gea_asa/status/1730733833002299519
Fri Dec 01 23:02:11 +0000 2023;1730723998861070501;"@Panembahan_alit @satriohendri Presiden itu makhluk berkembang biak ? Kok bisa punya anak ? #PrabowoGibran2024";0;0;0;0;in;1575711525011980288;1730643251747754428;NurFachrurrahim;https://twitter.com/NurFachrurrahim/status/1730723998861070501
Fri Dec 01 20:17:45 +0000 2023;1730682619812335898;"Prabowo untuk Indonesia, Indonesia Maju 2024 🔥🇮🇩 @prabowo @gibran_tweet #fyp #prabowogibrannetwork #prabowogibran2024 #IndonesiaEmas2045 #prabowogibranN #prabowogibran #prabowosubianto #prabowo #prabowopresiden2024 https://t.co/OhHwbVYbgq";0;0;0;0;in;1720529408619094016;1730682619812335898;PrabowogibranN;https://twitter.com/PrabowogibranN/status/1730682619812335898
Fri Dec 01 20:01:50 +0000 2023;1730678613404783092;"Sudah fitnah dngn hasil editan pendukung Anies N Ganjar ini 11 12 narasinya sebar  fitnah hoax provokasi #Santuy #PrabowoGibran2024";0;0;0;0;in;870971133268447232;1730678613404783092;InnaFaqis;https://twitter.com/InnaFaqis/status/1730678613404783092
Fri Dec 01 19:49:18 +0000 2023;1730675458554183769;"Pesan Kang Emil untuk tim pemenangan di JABAR, Indonesia Maju 2024 🔥🇮🇩 @prabowo @gibran_tweet #fyp #prabowogibrannetwork #prabowogibran2024 #IndonesiaEmas2045 #prabowogibranN #prabowogibran #prabowosubianto #prabowo #prabowopresiden2024 https://t.co/qNzVhL89XA";0;0;0;0;in;1720529408619094016;1730675458554183769;PrabowogibranN;https://twitter.com/PrabowogibranN/status/1730675458554183769
Fri Dec 01 19:25:36 +0000 2023;1730669494664917267;"Indonesia akan gagal mencapai cita-cita #IndonesiaEmas2045 jika penyebaran nyamuk wolbacia tidak dihentikan. Sebagaimana raja namrud mati karena se-ekor nyamuk.. __ #IndonesiaToalWolbachia #BirokrasiBersihAMIN #PrabowoGibran2024 #GanjarMahfud2024 #PrabowoGemoy #Desember #Damai";0;0;0;1;in;2307976735;1730669494664917267;TapaNgumbara;https://twitter.com/TapaNgumbara/status/1730669494664917267
Fri Dec 01 19:19:19 +0000 2023;1730667913311645778;"ayok kita persatukan hati kita bersama Pak Prabowo agar bangsa ini menjadi lebih baik, Indonesia Maju 2024 🔥🇮🇩 @prabowo @gibran_tweet #fyp #prabowogibrannetwork #prabowogibran2024 #IndonesiaEmas2045 #prabowogibranN #prabowogibran #prabowosubianto #prabowo #prabowopresiden2024 https://t.co/PB0OOq02nW";0;0;0;0;in;1720529408619094016;1730667913311645778;PrabowogibranN;https://twitter.com/PrabowogibranN/status/1730667913311645778
Fri Dec 01 18:53:26 +0000 2023;1730661399431705068;"Tolak penyebaran nyamuk walbachia.. __ #IndonesiaTolakWalbachia #BirokrasiBersihAMIN #PrabowoGibran2024 #GanjarMahfud2024 #Gemoy #SweetHome2 #GadisKretek #Pilpres2024";0;0;0;1;in;2307976735;1730649546412487035;TapaNgumbara;https://twitter.com/TapaNgumbara/status/1730661399431705068
Fri Dec 01 18:53:22 +0000 2023;1730661381769429240;"Tolak penyebaran nyamuk walbachia.. __ #IndonesiaTolakWalbachia #BirokrasiBersihAMIN #PrabowoGibran2024 #GanjarMahfud2024 #Gemoy #SweetHome2 #GadisKretek #Pilpres2024";0;0;0;1;in;2307976735;1730652427223961741;TapaNgumbara;https://twitter.com/TapaNgumbara/status/1730661381769429240
Fri Dec 01 18:53:17 +0000 2023;1730661360529535168;"Tolak penyebaran nyamuk walbachia.. __ #IndonesiaTolakWalbachia #BirokrasiBersihAMIN #PrabowoGibran2024 #GanjarMahfud2024 #Gemoy #SweetHome2 #GadisKretek #Pilpres2024";0;0;0;1;in;2307976735;1730654868912959550;TapaNgumbara;https://twitter.com/TapaNgumbara/status/1730661360529535168
Fri Dec 01 18:53:12 +0000 2023;1730661340782706959;"Tolak penyebaran nyamuk walbachia.. __ #IndonesiaTolakWalbachia #BirokrasiBersihAMIN #PrabowoGibran2024 #GanjarMahfud2024 #Gemoy #SweetHome2 #GadisKretek #Pilpres2024";0;0;0;1;in;2307976735;1730656748460273938;TapaNgumbara;https://twitter.com/TapaNgumbara/status/1730661340782706959
Fri Dec 01 18:53:07 +0000 2023;1730661319962136598;"Tolak penyebaran nyamuk walbachia.. __ #IndonesiaTolakWalbachia #BirokrasiBersihAMIN #PrabowoGibran2024 #GanjarMahfud2024 #Gemoy #SweetHome2 #GadisKretek #Pilpres2024";0;0;0;1;in;2307976735;1730659485100937324;TapaNgumbara;https://twitter.com/TapaNgumbara/status/1730661319962136598
Fri Dec 01 18:53:02 +0000 2023;1730661300647370767;"Tolak penyebaran nyamuk walbachia.. __ #IndonesiaTolakWalbachia #BirokrasiBersihAMIN #PrabowoGibran2024 #GanjarMahfud2024 #Gemoy #SweetHome2 #GadisKretek #Pilpres2024";0;0;0;1;in;2307976735;1730659875498455330;TapaNgumbara;https://twitter.com/TapaNgumbara/status/1730661300647370767
Fri Dec 01 18:52:57 +0000 2023;1730661279554277868;"Tolak penyebaran nyamuk walbachia.. __ #IndonesiaTolakWalbachia #BirokrasiBersihAMIN #PrabowoGibran2024 #GanjarMahfud2024 #Gemoy #SweetHome2 #GadisKretek #Pilpres2024";0;0;0;1;in;2307976735;1730660099394596934;TapaNgumbara;https://twitter.com/TapaNgumbara/status/1730661279554277868
Fri Dec 01 18:52:53 +0000 2023;1730661260537237893;"Tolak penyebaran nyamuk walbachia.. __ #IndonesiaTolakWalbachia #BirokrasiBersihAMIN #PrabowoGibran2024 #GanjarMahfud2024 #Gemoy #SweetHome2 #GadisKretek #Pilpres2024";0;0;0;1;in;2307976735;1730660292018008280;TapaNgumbara;https://twitter.com/TapaNgumbara/status/1730661260537237893
Fri Dec 01 18:52:47 +0000 2023;1730661235925061805;"Tolak penyebaran nyamuk walbachia.. __ #IndonesiaTolakWalbachia #BirokrasiBersihAMIN #PrabowoGibran2024 #GanjarMahfud2024 #Gemoy #SweetHome2 #GadisKretek #Pilpres2024";0;0;0;1;in;2307976735;1730660448880783765;TapaNgumbara;https://twitter.com/TapaNgumbara/status/1730661235925061805
Fri Dec 01 18:52:37 +0000 2023;1730661195189998055;"Tolak penyebaran nyamuk walbachia.. __ #IndonesiaTolakWalbachia #BirokrasiBersihAMIN #PrabowoGibran2024 #GanjarMahfud2024 #Gemoy #SweetHome2 #GadisKretek #Pilpres2024";0;0;0;1;in;2307976735;1730660604254490989;TapaNgumbara;https://twitter.com/TapaNgumbara/status/1730661195189998055
Fri Dec 01 18:49:01 +0000 2023;1730660287135838468;"merdunya suara Gus Miftah  Indonesia Maju 2024 🔥🇮🇩 @prabowo @gibran_tweet #fyp #prabowogibrannetwork #prabowogibran2024 #IndonesiaEmas2045 #prabowogibranN #prabowogibran #prabowosubianto #prabowo #prabowopresiden2024 https://t.co/eMlLrSKup0";0;0;0;0;in;1720529408619094016;1730660287135838468;PrabowogibranN;https://twitter.com/PrabowogibranN/status/1730660287135838468
Fri Dec 01 18:24:51 +0000 2023;1730654204812030195;"saran untuk para milenial dari bg Budiman Sudjatmiko, Indonesia Maju 2024 🔥🇮🇩 @prabowo @gibran_tweet #fyp #prabowogibrannetwork #prabowogibran2024 #IndonesiaEmas2045 #prabowogibranN #prabowogibran #prabowosubianto #prabowo #prabowopresiden2024 https://t.co/CYCIrcVazz";0;0;0;0;in;1720529408619094016;1730654204812030195;PrabowogibranN;https://twitter.com/PrabowogibranN/status/1730654204812030195
