created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Dec 14 23:11:03 +0000 2023;1735437274299658608;"Salam Bpk @ganjarpranowo dan Bpk @aniesbaswedan  Isu HAM hanya dijadikan komoditas politik untuk menyerang Bpk @prabowo  Salam #Gemoy #PrabowoGibran2024 https://t.co/aGnNmkbVMx";0;0;1;1;in;1125511939956756480;1735437274299658608;BadoetWong;https://twitter.com/BadoetWong/status/1735437274299658608
Thu Dec 14 23:05:16 +0000 2023;1735435815919267872;"Kenapa President Gusdur Megawati Sby Jkw ga Menghukum Bpk Prabowo kalo emang benar beliau bersalah. Gorengan HAM itu hanya ntuk komoditas politik semata. Salam #Gemoy ✌ #PrabowoGibran2024 https://t.co/grDFWpkXcF";0;1;4;5;in;1125511939956756480;1735435815919267872;BadoetWong;https://twitter.com/BadoetWong/status/1735435815919267872
Thu Dec 14 23:00:42 +0000 2023;1735434667711672466;"Masa kalian mau dukung yg hanya pandai beretrorika Nol kerja? Masa kalian mau dukung yg tergantung ibu ketumnya?  Yg jelas 02 medan kerja sdh dikuasai dn mandiri g bisa diintervensi Salam #Gemoy ✌ #PrabowoGibran2024 https://t.co/8XK9heVsHi";0;0;0;0;in;1125511939956756480;1735434667711672466;BadoetWong;https://twitter.com/BadoetWong/status/1735434667711672466
Thu Dec 14 22:37:58 +0000 2023;1735428947419259251;"Selamat pagi...😄🙏 Semangat pagi pada semua tim kampanye capres manapun...😘🙏 Semangat pagi buat BuzzeRp capres...😅🙏 Tetap semangat, hindari kampanye negatif apalagi info hoax ya Buzz 🤭🙏 . . Saya tetap #PrabowoGibran2024 🫰✌️👍🙏🥰🇮🇩 https://t.co/Fe0qhAeM6p";0;0;0;1;in;714965442;1735428947419259251;ariefbudiawan7;https://twitter.com/ariefbudiawan7/status/1735428947419259251
Thu Dec 14 22:24:59 +0000 2023;1735425678919762227;"Berikut jadwal Anies Baswedan selama Desember 2023  #AMINAjaDulu  #AniesMuhaimin2024  #GanjarMahfud2024  #PrabowoGibran2024  #anies https://t.co/iKGyY4RNvK";0;0;0;0;in;1690697623140012032;1735425678919762227;aksakuncor40601;https://twitter.com/aksakuncor40601/status/1735425678919762227
Thu Dec 14 21:07:26 +0000 2023;1735406162747748385;"@drReUtari08 @prabowo @gibran_tweet Selamat jalan. Sukses selalu dan Februari #PrabowoGibran2024 Menang 1 putaran";0;1;0;2;in;1189039138835554304;1735385590592340400;BANGSAygSUJUD;https://twitter.com/BANGSAygSUJUD/status/1735406162747748385
Thu Dec 14 19:34:21 +0000 2023;1735382737018863713;"Sehat-Sehat Selalu Presidenku Pak @prabowo kebesaran jiwamu, keiklasanmu,  sikap kenegarawanan serta jiwa nasionalismu dpt menjadi contoh serta energi positif bagi kami yg mengharapkan indonesia dlm kebersatuan  #MemastikanRasaNyaman VisiPakbowo KeadilanYgPasti #PrabowoGibran2024 https://t.co/yK0ccmVoa8";0;1;3;5;in;426437287;1735382737018863713;Zero8ok;https://twitter.com/Zero8ok/status/1735382737018863713
Thu Dec 14 17:57:46 +0000 2023;1735358432969101526;"Buat mutual Gue, mungkin kali ini kita beda pandangan politiknya, jika mau unfoll Monggo, jika tidak, terima kasih. Pada dasarnya kita mungkin banyak kesamaan, dibanding ketidaksamaan. #PrabowoGibran2024  #kaliinisaja";0;0;0;0;in;22129482;1735358432969101526;HansiPenjaga;https://twitter.com/HansiPenjaga/status/1735358432969101526
Thu Dec 14 17:27:55 +0000 2023;1735350921989898472;"@SemenjanaPG @ganjarpranowo Inilah knp banyak #GenZ yg tdk respect dgn @ganjarpranowo yg diusung @PDI_Perjuangan dan @puanmaharani_ri   Krn #BuzzeRp yg dipakai tdk berkualitas 😂  #Santuy dikasih faktanya, ditinggal #JogetGemoy 🕺 #PrabowoGibran2024   #PrabowoNegarawanSejati  #PrabowoGibranIstimewa";0;0;0;0;in;1727919504469168128;1735108398323302872;JohnnyS2123;https://twitter.com/JohnnyS2123/status/1735350921989898472
Thu Dec 14 17:04:33 +0000 2023;1735345038773657905;"Kemarin gempa itu pertanda entah kapan jawa terbelah jadi dua sesuai wangsit jayabaya ring of fire aktif gunung selamet ambles jadi lautan trs kalian 01-03 pada nolak ikn. coblos ayah @prabowo @gibran_tweet @GibranRakabumi cc pakdhe @jokowi #PrabowoGibran2024 cc @Partono_ADjem https://t.co/NjyxwQmHz2";0;0;0;0;in;720593195562733570;1735345038773657905;anjares90;https://twitter.com/anjares90/status/1735345038773657905
