created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Nov 18 23:11:32 +0000 2023;1726015309877023193;"Biarkan publik yang menilai 👍👍 #prabowogibran2024 👍👍 https://t.co/5Oj49om7kJ";0;0;0;1;in;162023248;1726015309877023193;kadrunbengal;https://twitter.com/kadrunbengal/status/1726015309877023193
Sat Nov 18 22:24:39 +0000 2023;1726003510385451421;"Lebih konyol partai dinasti🤣🤣🤣  #PrabowoGibran2024 #PrabowoGibranIstimewa";0;1;0;0;in;811842890200551425;1726003510385451421;dov_Now;https://twitter.com/dov_Now/status/1726003510385451421
Sat Nov 18 20:27:36 +0000 2023;1725974053410967964;"Rakyat sdh cerdas yg boneka sungguhan itu yg mana🤣🤣   #PrabowoGibran2024 #PrabowoGibranIstimewa https://t.co/Irp3I8xHpe";0;1;0;0;in;811842890200551425;1725974053410967964;dov_Now;https://twitter.com/dov_Now/status/1725974053410967964
Sat Nov 18 20:20:18 +0000 2023;1725972218742776306;"Percuma... rakyat tidak mau kalau ternyata mrk cuma boneka🤣🙈🙈  #Capresboneka #PrabowoGibran2024  #PemiluDamai2024 https://t.co/qbU3KJIJdn";0;1;0;0;in;811842890200551425;1725972218742776306;dov_Now;https://twitter.com/dov_Now/status/1725972218742776306
Sat Nov 18 20:17:38 +0000 2023;1725971549080211630;"Berani, pintar , intelek sekua tidak ada artinya karena rakyat sudah tau mrk hanya akan jadi boneka🤣🤣  #PrabowoGibran2024 #PrabowoGibranIstimewa https://t.co/GrmRWQ9e49";0;1;0;0;in;811842890200551425;1725971549080211630;dov_Now;https://twitter.com/dov_Now/status/1725971549080211630
Sat Nov 18 20:02:37 +0000 2023;1725967769928446140;"Semua pada akhirnya "hanya BONEKA"🤣🤣  #PrabowoGibran2024  #PrabowoGibranIstimewa #PrabowoUnggul  #Gibran2024 #PemiluDamai2024 https://t.co/23ZCoGu928";0;1;0;0;in;811842890200551425;1725967769928446140;dov_Now;https://twitter.com/dov_Now/status/1725967769928446140
Sat Nov 18 20:02:03 +0000 2023;1725967626684506454;"Semua pada akhirnya "hanya BONEKA"🤣🤣  #PrabowoGibran2024  #PrabowoGibranIstimewa #PrabowoUnggul  #Gibran2024 #PemiluDamai2024 https://t.co/itQRUyORhg";0;1;0;0;in;811842890200551425;1725967626684506454;dov_Now;https://twitter.com/dov_Now/status/1725967626684506454
Sat Nov 18 20:01:04 +0000 2023;1725967376854966590;"Semua pada akhirnya "hanya BONEKA"🤣🤣  #PrabowoGibran2024  #PrabowoGibranIstimewa #PrabowoUnggul  #Gibran2024 #PemiluDamai2024 https://t.co/PgU3xOK7RQ";0;1;0;0;in;811842890200551425;1725967376854966590;dov_Now;https://twitter.com/dov_Now/status/1725967376854966590
Sat Nov 18 19:59:33 +0000 2023;1725966997228556699;"@ch_chotimah2 @ganjarpranowo @mohmahfudmd Semua pada akhirnya "hanya BONEKA"🤣🤣  #PrabowoGibran2024  #PrabowoGibranIstimewa #PrabowoUnggul  #Gibran2024 #PemiluDamai2024 https://t.co/9H89fVtkNX";0;1;0;0;in;811842890200551425;1725709415771447727;dov_Now;https://twitter.com/dov_Now/status/1725966997228556699
Sat Nov 18 19:58:32 +0000 2023;1725966741585740024;"@RyaWiedy Semua pada akhirnya "hanya BONEKA"🤣🤣  #PrabowoGibran2024  #PrabowoGibranIstimewa #PrabowoUnggul  #Gibran2024 #PemiluDamai2024 https://t.co/w9ScG3Jq6P";0;1;1;1;in;811842890200551425;1725801643537789114;dov_Now;https://twitter.com/dov_Now/status/1725966741585740024
Sat Nov 18 19:57:10 +0000 2023;1725966398248358286;"@kangdede78 @mohmahfudmd @YasonaLaoly Semua pada akhirnya "hanya BONEKA"🤣🤣  #PrabowoGibran2024  #PrabowoGibranIstimewa #PrabowoUnggul  #Gibran2024 #PemiluDamai2024 https://t.co/1bLdSBn37J";0;1;0;0;in;811842890200551425;1725790936704446485;dov_Now;https://twitter.com/dov_Now/status/1725966398248358286
Sat Nov 18 17:25:39 +0000 2023;1725928264517271634;"Fatwa MUI Haram Pemimpin yang Ingkar Janji https://t.co/E03s7qjppd lewat @BincangSyariah | Portal Islam Rahmatan lil Alamin   #Pilpres2024 #PrabowoGibran2024 #AniesMuhaimin2024";0;1;0;0;in;90559369;1725928264517271634;sukarja;https://twitter.com/sukarja/status/1725928264517271634
Sat Nov 18 17:13:12 +0000 2023;1725925133087580641;"@drReUtari08 @prabowo @gibran_tweet Kita² kubu 02 berkompetisi sehat dan beradab..kubu sebelah yang sering kumat 😄😄 ✌️✌️🙏🇮🇩 #PrabowoGibran  #PrabowoGibran2024  #PrabowoGibranIstimewa";0;3;0;3;in;1444206305057538052;1725912602205888977;NoviBudi78;https://twitter.com/NoviBudi78/status/1725925133087580641
Sat Nov 18 16:23:24 +0000 2023;1725912602205888977;"Mari berkonpetisi secara sehat untuk Indonesia Maju.  @prabowo  @gibran_tweet  #PrabowoGibran2024  #PrabowoGibranMakinDiDepan   #PrabowoGibranIstimewa  #temanprabowosubianto🇨🇭 https://t.co/xkzn7WRGHD";4;46;47;84;in;1695192728173187072;1725912602205888977;drReUtari08;https://twitter.com/drReUtari08/status/1725912602205888977
Sat Nov 18 15:18:01 +0000 2023;1725896144528793900;"Wah netizen nyerang instagramnya bobby 😮😮😮 Untuk kelanjutan beritanya bisa klik disinj yaa  https://t.co/tMD9n5LX6l  #Patriotprabowo #prabowosangperekat #prabowosatria #prabowosubianto #prabowopresiden2024  #prabowogibran2024 #prabowo #jokowi https://t.co/PEpXl53wA3";0;2;2;2;in;1901016792;1725896144528793900;Cella_Zavhira;https://twitter.com/Cella_Zavhira/status/1725896144528793900
Sat Nov 18 15:16:49 +0000 2023;1725895843696529489;"@YRuhiyat3 @mimih6mei @alextham878 @abby6mei @JordanMihaf @idrisbue @Babe_babegalak @Sitikues @digifeeder #PrabowoGibran2024   perpaduan serasi Senior dan Junior";0;2;0;0;in;576755999;1725738983421038601;bengkeldodo;https://twitter.com/bengkeldodo/status/1725895843696529489
Sat Nov 18 14:13:27 +0000 2023;1725879896227078435;"@ignasbowo Semangat #PrabowoGibran2024 https://t.co/X6ax8bvspf";0;1;0;1;in;4753128931;1725635445504217288;CosloveG;https://twitter.com/CosloveG/status/1725879896227078435
Sat Nov 18 13:28:40 +0000 2023;1725868628304871792;"@bengkeldodo @BANGSAygSUJUD @B_Hendratmo1 @azissubekti @are_inismyname @AndreasSolusi @AlmaghribiS @Alie_Fahnoor @alextham878 @99propaganda @P4P4B0W0_2024 Sundul lagi  #PrabowoGibran2024  #RK08";0;1;0;1;in;1667056879376429061;1725866419580248434;wlian76;https://twitter.com/wlian76/status/1725868628304871792
Sat Nov 18 13:19:54 +0000 2023;1725866419580248434;"Kebumen sudah #PrabowoGibran2024   Senggol bossssss https://t.co/o9xGFHVIBn";0;3;15;43;in;576755999;1725866419580248434;bengkeldodo;https://twitter.com/bengkeldodo/status/1725866419580248434
Sat Nov 18 12:50:59 +0000 2023;1725859144975179790;"@CLLim13 @prabowo @bengkeldodo @G0mb4k @alextham878 @Lembayung071 @ignasbowo @Minietweets_ @mpoklela7 @AzisDadun_ @Chaves1305 @Kimberley_2024 Letakkan niat kpd Allah maka itulah kebaikan dalam keikhlasan  #PrabowoGibran2024 Kebaikan Indonesia";0;3;0;2;in;1189039138835554304;1725764164650676645;BANGSAygSUJUD;https://twitter.com/BANGSAygSUJUD/status/1725859144975179790
Sat Nov 18 12:48:55 +0000 2023;1725858625393160482;"@BANGSAygSUJUD @99propaganda @alextham878 @Alie_Fahnoor @are_inismyname @AzisDadun_ @azizi_khusnul @Minietweets_ @mpoklela7 @bengkeldodo GaS Lurrr #PrabowoGibran2024 1 putaran menang ✌🇲🇨❤✌";0;1;0;3;in;198417114;1725858111720960437;Kaum__Jelata;https://twitter.com/Kaum__Jelata/status/1725858625393160482
