created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Dec 12 23:38:15 +0000 2023;1734719343668412625;"Sabtu 16 Desember 2023  Deklarasi Aliansi Biru Ceria 02 dan Juga Deklarasi Relawan LOGIN khusus Wilayah Surabaya, Sidoarjo dan Gresik.  Di Jl Citanduy no 22 #surabaya  Kontak via Telegram [at]aven_januar   #PrabowoGibran2024 #no2 # Cc @PartaiSocmed @gibran_tweet https://t.co/2uAZl8yhIt";0;0;0;0;in;108092768;1734719343668412625;aven_januar;https://twitter.com/aven_januar/status/1734719343668412625
Tue Dec 12 23:34:10 +0000 2023;1734718316571467808;"Rakyat yang putuskan, rakyat yang menilai!  Kalau rakyat tidak suka Prabowo dan Gibran, gak usah pilih kami dan saya tidak takut tidak punya jabatan" Prabowo.  #PrabowoGibran2024";0;10;1;19;in;227961909;1734718316571467808;mbah_mijan;https://twitter.com/mbah_mijan/status/1734718316571467808
Tue Dec 12 23:30:21 +0000 2023;1734717353647321223;"Setelah selesai debat pertama  Banyak yg  mendadak jadi ahli ahli pakar , dan komentator 🤣🤣🤣🤣  #DebatPilpres #AMINAjaDulu #PrabowoGibran2024  #GanjarMahfud2024";0;0;0;0;in;986461412569399296;1734717353647321223;Abdulwa00396516;https://twitter.com/Abdulwa00396516/status/1734717353647321223
Tue Dec 12 23:23:52 +0000 2023;1734715721056440329;"Istilah Jawa @aniesbaswedan dan @ganjarpranowo kalah awu sama pak @prabowo   #PrabowoGibran2024 insyaallah satu putaran menang Aamiin 🤲 https://t.co/NKEpkptTqO";0;0;0;0;in;1023348717292666881;1734715721056440329;sigitfoto;https://twitter.com/sigitfoto/status/1734715721056440329
Tue Dec 12 23:22:09 +0000 2023;1734715292822196289;"Makin yakin buat all in prabowo subianto buat di pemilu nanti..... Bukan hanya janji semata yang dibawa makanya makin banyak yang dukung @prabowo. Sukses terus pak #PrabowoGibran2024";0;0;0;0;in;983772276222029825;1734715292822196289;ruyasagit900;https://twitter.com/ruyasagit900/status/1734715292822196289
Tue Dec 12 23:19:50 +0000 2023;1734714707268063496;"Selamat pagi gaess ☕  Sambil menonton keributan di TL coba dengarkan nyanyian anak-anak berbakat ini 🫰  #LoginPrabowoGibran #PrabowoGibran2024 #TumbangkanRedBull https://t.co/eZ9cDBlmEV";0;0;0;1;in;1386397142;1734714707268063496;chidory_;https://twitter.com/chidory_/status/1734714707268063496
Tue Dec 12 23:17:58 +0000 2023;1734714236981698609;"The end pencitraan, hikmahnya kt jd paham sapa sutradara sedari2014&gt kebenaran temui jln sendiri, wayahe2 lips service-adu domba perpecahan, waktunya move Up bersama👇 #PrabowoGibran2024 1putaran Aamiin";0;1;0;1;in;1506138031429861378;1734714236981698609;cocolatetwo;https://twitter.com/cocolatetwo/status/1734714236981698609
Tue Dec 12 22:50:43 +0000 2023;1734707378656772306;"Insyaallah 1putaran, hemat energi&amp  anggaran ✌️ #PrabowoGibran2024";0;0;1;2;in;1506138031429861378;1734707378656772306;cocolatetwo;https://twitter.com/cocolatetwo/status/1734707378656772306
Tue Dec 12 22:17:55 +0000 2023;1734699126288437290;"Aĺĥamduĺilĺaĥ #WaktùnyaIndònesiaMaĵu bersatu bèrsama #PrabowoGibran2024 menjadi kemenangan bg rakyat NKRI, tua&amp muda berkontribusi dlm karya ñyata ✌️Aamiin";0;1;1;6;in;1506138031429861378;1734699126288437290;cocolatetwo;https://twitter.com/cocolatetwo/status/1734699126288437290
Tue Dec 12 22:13:23 +0000 2023;1734697984431132845;"@ekokuntadhi1 Pendekar boneka mana payuuu. Rakyat sdh tidak bodoh lagi😁😁  #PrabowoGibran2024 https://t.co/3DG1doB2iG";0;0;0;0;in;811842890200551425;1734557697494896709;dov_Now;https://twitter.com/dov_Now/status/1734697984431132845
Tue Dec 12 22:09:05 +0000 2023;1734696903076659227;"😂ini memang keren sih, terima kasih Mimin @Gerindra utk video dr HUT PSI Ke 9 kemarin Optim15 #PrabowoGibran2024   Terima Kasih Pak @prabowo sudah berkenan hadir 🫶  Salam 2 jari 🫰 1 Putaran  Solllliiiiiiid .... Soliiiiiid .. Sollliiid... aritas 😉☺ #HUTke9PSI https://t.co/EGyaSZNsmH";1;15;15;70;in;1417695958331138052;1734696903076659227;v_octania;https://twitter.com/v_octania/status/1734696903076659227
Tue Dec 12 21:43:02 +0000 2023;1734690348096709028;"@SimanjuntakElly Ini salah satu rekam digitalnya. Yg dibilang pelanggar HAM malah pernah berpasangan dengan emak boss ganjar😁😁😁   Haluuuu... haluuuu🤣🤣🤣   #PrabowoGibran2024 👍👍 https://t.co/JUf7Ndqars";0;0;0;0;in;811842890200551425;1734472492994220399;dov_Now;https://twitter.com/dov_Now/status/1734690348096709028
Tue Dec 12 21:10:15 +0000 2023;1734682098362171853;"𝘽𝙤𝙘𝙞𝙡 𝙡𝙤𝙗𝙖 𝙜𝙖𝙮𝙖 😂 Nobar jeung barudak , Ningali si bocil loba gaya , ceuk barudak th :  "kepret Ku aing siah, koplok !!!" 🤣🤣🤣😂 #GibranRakabuming #PrabowoGibran2024 https://t.co/6V9n3v0b1e";0;1;1;3;in;1723164008042446848;1734682098362171853;aryan95516;https://twitter.com/aryan95516/status/1734682098362171853
Tue Dec 12 19:42:14 +0000 2023;1734659948427071594;"@kikysaputrii love 💞💗💖😘 ayah @prabowo @gibran_tweet @GibranRakabumi selalu dihati menang 1 putaran #PrabowoGibran2024 #PrabowoGibranIstimewa https://t.co/jRbAmEEGon";0;0;0;0;in;720593195562733570;1734659948427071594;anjares90;https://twitter.com/anjares90/status/1734659948427071594
Tue Dec 12 19:06:43 +0000 2023;1734651010876862827;"Ayah @prabowo @gibran_tweet @GibranRakabumi selalu dihati #PrabowoGibran2024 #PrabowoGibranIstimewa https://t.co/Hvh3EERBmC";0;0;0;0;in;720593195562733570;1734651010876862827;anjares90;https://twitter.com/anjares90/status/1734651010876862827
Tue Dec 12 18:00:03 +0000 2023;1734634232683651216;"https://t.co/TBikPY4DJ6 Kontroversi Politik, Prabowo Sebut Anies Berlebihan! #Prabowo #PrabowoGibranTakutDebat #PrabowoGibran2024 #prabowosubianto #AniesMuhaimin2024 #aniesbaswedan";0;0;0;0;in;1507307226058223618;1734634232683651216;Jurnalpatroli_;https://twitter.com/Jurnalpatroli_/status/1734634232683651216
Tue Dec 12 17:28:35 +0000 2023;1734626311136534981;"Terkenang janji dan rencana yg tidak di aminkan tuhan  Njay  #PrabowoGibran2024 #PrabowoGibranIstimewa #prabowosubianto #Gibran https://t.co/2OHhVKRwmo";0;0;0;0;in;79912196;1734626311136534981;nopnop1992;https://twitter.com/nopnop1992/status/1734626311136534981
Tue Dec 12 17:14:35 +0000 2023;1734622789699538965;"@Gerindra Wibawa nya full power .. yakin bersama #PrabowoGibran2024 indonesia maju, adil, dan damai.";0;0;0;0;in;1168749430679298053;1734596602235703623;Eirobb;https://twitter.com/Eirobb/status/1734622789699538965
Tue Dec 12 17:14:03 +0000 2023;1734622656979234850;"Suasana Debat Pertama Capres 12 Desember 2024   #MemastikanRasaNyaman VisiPakbowo KeadilanYgPasti  #PrabowoSubianto  #GibranRakabuming  #PrabowoGibran2024 https://t.co/EfiJT9Kis2";0;0;2;4;in;886878090768424960;1734622656979234850;yosephrosario_;https://twitter.com/yosephrosario_/status/1734622656979234850
Tue Dec 12 17:13:41 +0000 2023;1734622564935229484;"@savicali Yang terpenting dia ikhlas untuk rakyat Indonesia,  #PrabowoGibran2024";0;0;0;0;in;1707435443946676224;1734604941535367638;Wandixxx69;https://twitter.com/Wandixxx69/status/1734622564935229484
