created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Dec 11 23:20:46 +0000 2023;1734352555336143217;"Pergi memancing bersama teman Memancing sebentar dapat ikan mas Mari kita menangkan Prabowo-Gibran Untuk mewujudkan Indonesia emas ✌️😎🫰  *Tonton sampai habis, biar tambah SOLIIIIIDD 🤭  #prabowo #prabowosubianto #prabowogibran2024 #gerindra https://t.co/G5QCtwGNbu";14;279;117;501;in;397673651;1734352555336143217;Gerindra;https://twitter.com/Gerindra/status/1734352555336143217
Mon Dec 11 20:32:02 +0000 2023;1734310090076037606;"Pidato Luar Biasa Pak Prabowo, Selalu Mengajarkan Menjadi Pemimpin Tak Harus Membenci &amp  Sakit Hati. #PrabowoUntukIndonesia #PrabowoGibran2024 https://t.co/aotKHIOhjv";0;2;9;18;in;426437287;1734310090076037606;Zero8ok;https://twitter.com/Zero8ok/status/1734310090076037606
Mon Dec 11 18:15:42 +0000 2023;1734275782837707197;"Karena beliau orang baik, orang baik dilawan, dampaknya akan berbalik  Iiat dampak hasil menghina Jokowi dari kejadian2 sebelum copras capres ini dimulai  Mak banteng dan PDIP nya mau coba2 serang Jokowi, liat saja elektabilitas capres dan partainya nyungsepp  #PrabowoGibran2024";0;0;0;0;in;1125548625096921088;1734275782837707197;arya__wiralodra;https://twitter.com/arya__wiralodra/status/1734275782837707197
Mon Dec 11 17:16:41 +0000 2023;1734260931935269358;"Ini merupakan hasil dari perjuangan pak Prabowo yg begitu gigih dan sabar. Sebenarnya klo elit PDIP  Hasto,Panda,FX Rudi,dll tdk menonjolkan kesombongan dan tdk menyerang Jokowi bahkan bu Iriana,mungkin hasil survei Ganjar masih tinggi. #PrabowoGibran2024";0;0;0;0;in;827206066266046464;1734260931935269358;antika56893672;https://twitter.com/antika56893672/status/1734260931935269358
Mon Dec 11 17:10:07 +0000 2023;1734259278574428180;"“Tetap kampanye kan hal2 yang positif serta hindari berdebat hal2 yang tidak penting” #PrabowoGibran2024 #PrabowoGibranMenang https://t.co/gEzpJOY70Q";0;0;0;0;in;1554913901133049856;1734259278574428180;gaming_rfy;https://twitter.com/gaming_rfy/status/1734259278574428180
Mon Dec 11 16:35:59 +0000 2023;1734250688232997011;"Survei Litbang Kompas, Prabowo-Gibran Unggul, Suara Ganjar-Mahfud Terus Tergerus  #SurveyLitbangKompas #PrabowoGibranTakutDebat #PrabowoGibran2024 #Pemilu2024  https://t.co/6hbVOQcnhw";0;0;0;1;in;1531670208217116673;1734250688232997011;portalinfomase;https://twitter.com/portalinfomase/status/1734250688232997011
Mon Dec 11 16:24:32 +0000 2023;1734247805961883753;"Target mas Gibran untuk mendirikan rumah sakit disetiap kabupaten. #patriotprabowo #prabowosangperekat #prabowosatria #prabowopresiden2024 #prabowogibran2024 #allinprabowo #prabowosubianto #pemilu2024 #pilpres2024 Raffi Ahmad #Survey Litbang Kompas #Fajri Kembalikan Tubuhku https://t.co/KYqKitooiA";0;0;0;0;in;1421943163;1734247805961883753;RaisaGnesia;https://twitter.com/RaisaGnesia/status/1734247805961883753
Mon Dec 11 16:08:44 +0000 2023;1734243831854625087;"Pak Prabowo jago pantun juga ternyata, kirain jago joget gemoy aja hehehe #waktunyaindonesiamaju #prabowogibranasikin #prabowopresiden #prabowogibran2024 #pilpres2024 #terusmajubersamaprabowo #mendingprabowo #sempurnakanprogramjokowi #gibransiapkerjakeras #gibranfokuskerja https://t.co/nmfvSLlniQ";0;0;0;1;in;1656490733367607302;1734243831854625087;Maliksetiawannn;https://twitter.com/Maliksetiawannn/status/1734243831854625087
Mon Dec 11 16:06:27 +0000 2023;1734243254911250818;"@deddysitorus Lah si dedy mah, PANIIIKKK Jangan kek orang  pikun, lupa menjadi koalisi Pemerintahan.  Kurang bebas apa kamu?  Semakin semangat nih untuk #PrabowoGibran2024   Bergerak: Sekasur, Sedapur, Sesumur Se-sedulur MENANGKAN #PrabowoGibran  ✌️✌️🇮🇩🇮🇩";0;0;0;2;in;1026208477;1734118495213015287;sig4rpenjalin;https://twitter.com/sig4rpenjalin/status/1734243254911250818
Mon Dec 11 16:00:27 +0000 2023;1734241744961864138;"@msobri99 @xquitavee Dulu pak prabowo tidak percaya survei krn dibayar, dan pada akhirnya kalah, tapi sekarang kami percaya kalau survei2 yang muncul mengkawal kemenangan pak #PrabowoGibran2024 menang 1 putaran.... https://t.co/mCtpwbsnty";0;0;0;0;in;980092775470325760;1734193307360854432;the_ancha;https://twitter.com/the_ancha/status/1734241744961864138
Mon Dec 11 15:28:56 +0000 2023;1734233816204759077;"Lagi cuci tangan, info A1 nya belum keluar lagi😁 #PrabowoGibran2024 satu putaran ✌️";0;0;0;0;in;1329727738685526018;1734233816204759077;K_Katakol;https://twitter.com/K_Katakol/status/1734233816204759077
Mon Dec 11 15:24:31 +0000 2023;1734232704378650715;"Lagi kompak ngomongin ini 😁, #PrabowoGibran2024 satu putaran ✌️ https://t.co/huBUwQW7o2";0;0;0;0;in;1329727738685526018;1734232704378650715;K_Katakol;https://twitter.com/K_Katakol/status/1734232704378650715
Mon Dec 11 15:14:14 +0000 2023;1734230112906924349;"Keseruan di Waktunya Indonesia Maju bareng Prabowo-Gibran  #waktunyaindonesiamaju #prabowogibranasikin #prabowopresiden #prabowogibran2024 #pilpres2024 #terusmajubersamaprabowo #mendingprabowo #sempurnakanprogramjokowi #gibransiapkerjakeras #gibranfokuskerja https://t.co/ey0DV7zBC6";0;1;0;0;in;1656490733367607302;1734230112906924349;Maliksetiawannn;https://twitter.com/Maliksetiawannn/status/1734230112906924349
Mon Dec 11 15:13:36 +0000 2023;1734229954580361707;"Minggu 10 Desember 2023, Telah Selesai Acara Rapat Konsolidasi Dengan Pengurus Serta Anggota Papera Dan Tani Merdeka Kabupaten Jepara, Kudus dan Demak Jawa Tengah.  @prabowo @gibran_tweet  #PrabowoSubianto #prabowogibran #prabowogibran2024 #prabowo #prabowopresiden… https://t.co/48iu4LZEhr";0;17;22;10;in;1392911246983241729;1734229954580361707;don_muzakir_;https://twitter.com/don_muzakir_/status/1734229954580361707
Mon Dec 11 15:09:31 +0000 2023;1734228929572114633;"Berilah @Resty_J_Cayah uang buat kursus membaca Pak @aniesbaswedan, kasihan dia, tak paham B Indonesia pulak...  @PartaiSocmed @BennyKeef @m4rvel_16 @SOERYAW4DI @tunnovv  #PrabowoGemoy #PrabowoGibran2024 #PrabowoGibranIstimewa #PrabowoGibran";1;6;7;10;in;1122686498082414592;1734228929572114633;MytheSisyphus;https://twitter.com/MytheSisyphus/status/1734228929572114633
Mon Dec 11 15:07:23 +0000 2023;1734228393154204063;"Iyesssss  MENANG SATU PUTARAN Salam dua jari ✌️✌️🇮🇩🇮🇩 #PrabowoGibran2024  #PrabowoGibranIstimewa   https://t.co/73GK5xtibc https://t.co/Wr4TvbQxm4";0;0;0;0;in;1026208477;1734228393154204063;sig4rpenjalin;https://twitter.com/sig4rpenjalin/status/1734228393154204063
Mon Dec 11 15:06:48 +0000 2023;1734228245489598592;"Cuma ngingetin besok 12 Desember 2023 acara debat capres pertama. Saksikan di TV TV kesayangan Anda. #DEBAT #AniesMuhaimin2024 #PrabowoGibran2024 #GanjarMahfud2024 https://t.co/Et8BJGUzia";1;0;10;19;in;303620172;1734228245489598592;Radjahoki_pro;https://twitter.com/Radjahoki_pro/status/1734228245489598592
