created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Dec 07 23:59:53 +0000 2023;1732912847670395241;"Bahaya ta.... Politik dipermainkan  #Ibadah #Politik #Partai #PrabowoArogan #prabowosubianto #PrabowoGibranTakutDebat #PrabowoBukanPanutan #PrabowoGibran https://t.co/y4wpYHwpz0";0;0;0;1;in;1638968107971538964;1732912847670395241;dianaaaa6_diana;https://twitter.com/dianaaaa6_diana/status/1732912847670395241
Thu Dec 07 23:59:29 +0000 2023;1732912746528723024;"Kecurangan Abdul Halim Iskandar Menteri Desa PDTT sekaligus kakak cak imin  #Ibadah #Politik #Partai #PrabowoArogan #prabowosubianto #PrabowoGibranTakutDebat #PrabowoBukanPanutan #PrabowoGibran https://t.co/WLTXEO82a1";0;0;0;2;in;1638968107971538964;1732912746528723024;dianaaaa6_diana;https://twitter.com/dianaaaa6_diana/status/1732912746528723024
Thu Dec 07 23:59:01 +0000 2023;1732912628551573630;"Kecurangan Paslon Prabowo-Gibran  #Ibadah #Politik #Partai #PrabowoArogan #prabowosubianto #PrabowoGibranTakutDebat #PrabowoBukanPanutan #PrabowoGibran https://t.co/oFCNccOI5p";0;0;0;1;in;1638968107971538964;1732912628551573630;dianaaaa6_diana;https://twitter.com/dianaaaa6_diana/status/1732912628551573630
Thu Dec 07 23:59:00 +0000 2023;1732912624155988148;"Banjir Bandang Humbahas, Bupati Dosmar Banjarnahor Tunjuk Hidung Pemprov Hingga Aparat Bekingi Illegal Logging #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/PWHkjIkk65";0;0;48;9;in;721898354502930433;1732912624155988148;golkarpedia;https://twitter.com/golkarpedia/status/1732912624155988148
Thu Dec 07 23:58:56 +0000 2023;1732912607877886368;"@zy_zy_its_me @prabowo @gibran_tweet Asam sulfat  asam urat  ngebut ngumpet  Awokawokawok";0;0;0;0;in;1713441964459425792;1732611386461843900;BerthaAstu32435;https://twitter.com/BerthaAstu32435/status/1732912607877886368
Thu Dec 07 23:58:50 +0000 2023;1732912584574337481;"@ajengcute16__ Bukan kader PKS aje Crut...  Semua KADER PARTAI DI DUNIA DUKUNG prabowo - gibran... 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣";0;0;0;0;in;923440529873891328;1732656729132056752;Iyoey_Dpox;https://twitter.com/Iyoey_Dpox/status/1732912584574337481
Thu Dec 07 23:58:46 +0000 2023;1732912567566409986;"Viral caleg langgar aturan pemilu  #Ibadah #Politik #Partai #PrabowoArogan #prabowosubianto #PrabowoGibranTakutDebat #PrabowoBukanPanutan #PrabowoGibran https://t.co/KspOp149x7";0;0;0;1;in;1638968107971538964;1732912567566409986;dianaaaa6_diana;https://twitter.com/dianaaaa6_diana/status/1732912567566409986
Thu Dec 07 23:58:30 +0000 2023;1732912498893062608;"Tempat Ibadah bukan tempat kampanye  #Ibadah #Politik #Partai #PrabowoArogan #prabowosubianto #PrabowoGibranTakutDebat #PrabowoBukanPanutan #PrabowoGibran https://t.co/DTSR901zgZ";0;0;0;1;in;1638968107971538964;1732912498893062608;dianaaaa6_diana;https://twitter.com/dianaaaa6_diana/status/1732912498893062608
Thu Dec 07 23:58:13 +0000 2023;1732912429569577075;"@TeddGus @prabowo @gibran_tweet Omong kosong ae";0;0;0;0;in;923834459039842304;1732578942476062853;MalzzNaim;https://twitter.com/MalzzNaim/status/1732912429569577075
Thu Dec 07 23:57:49 +0000 2023;1732912327043723698;"@TeddGus @prabowo @gibran_tweet Halah kemaren di undang tv one aja gak dateng, dengan alasan bukan debat resmi.";0;0;0;0;in;883525212033105921;1732578942476062853;IyuxVillian;https://twitter.com/IyuxVillian/status/1732912327043723698
