created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Nov 20 23:59:33 +0000 2023;1726752168580096398;"@kurawa Hendropriyono Tokoh Idola Denny Siregar Tapi Anehnya @Dennysiregar7 Menolak Fakta Prabowo -Gibran Akan Menang Pilpres 😅";0;0;0;0;in;2827288327;1726599299847561368;amadramadan91;https://twitter.com/amadramadan91/status/1726752168580096398
Mon Nov 20 23:59:00 +0000 2023;1726752030398775729;"Cegah Disinformasi, Mukhtarudin Ajak Semua Pihak Bantu Edukasi Pemilih Pemula di Pemilu 2024 #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/yDuow9bcuB";0;0;46;9;in;721898354502930433;1726752030398775729;golkarpedia;https://twitter.com/golkarpedia/status/1726752030398775729
Mon Nov 20 23:58:05 +0000 2023;1726751801121415567;"@ekokuntadhi1 😂😂 panik ya rakyat pada  mendukung prabowo gibran";0;0;0;0;in;2562652128;1726495449203486955;SSuswandi;https://twitter.com/SSuswandi/status/1726751801121415567
Mon Nov 20 23:56:38 +0000 2023;1726751436263108992;"Berikut ini elektabilitas Capres-Cawapres: Prabowo-Gibran 40,3%,Ganjar-Mahfud 28,6% Anies-Cak Imin 20,3%, TT/TJ 10,8% LSI DENNY JA menyoroti terkait Pilpres 2024 yg diprediksi memasuki 2 putaran,dari elektabilitas yang ada,hanya #PrabowoGibran yang pasti masuk ke putaran kedua. https://t.co/VWmqQNWNtD";0;2;0;1;in;1605568555680137216;1726630220458025069;Samuder53291026;https://twitter.com/Samuder53291026/status/1726751436263108992
Mon Nov 20 23:54:58 +0000 2023;1726751016224477588;"@prabowo Bawaslu harus tindak tegas prabowogibran kumpulkan seluruh perangkat desa di gbk dua hari lalu !!";0;0;0;0;in;1714944499007586304;1670610278717984768;racuninlagi;https://twitter.com/racuninlagi/status/1726751016224477588
Mon Nov 20 23:53:53 +0000 2023;1726750745738018933;"@GunRomli Artinya rakyat mendukung prabowo gibran bro,, 😂 selamat berpanik ria";0;1;0;3;in;2562652128;1726748375591325915;SSuswandi;https://twitter.com/SSuswandi/status/1726750745738018933
Mon Nov 20 23:51:42 +0000 2023;1726750192924512693;"@Dahnilanzar @prabowo @gibran_tweet @mohmahfudmd Begal aja bangga 😆😆 #AMINAjaDulu";0;0;0;0;in;1672439046105341952;1726442870725542238;JMalawat04;https://twitter.com/JMalawat04/status/1726750192924512693
Mon Nov 20 23:49:01 +0000 2023;1726749518304317602;"@msaid_didu Satu2 nya cara melawan mereka, jangan pilih Prabowo Gibran";0;0;0;0;in;1208617162853605377;1726389567471951898;Ibrohim17404214;https://twitter.com/Ibrohim17404214/status/1726749518304317602
Mon Nov 20 23:48:52 +0000 2023;1726749482623303744;"@geloraco Kalau tdk ada gerakan massa u jatuhkan jokowi, maka sdh pasti Prabowo Gibran pasti menang..itu sdh pasti.";0;0;0;1;in;1715376278386409473;1726575429744742689;Imamnusantara45;https://twitter.com/Imamnusantara45/status/1726749482623303744
Mon Nov 20 23:47:57 +0000 2023;1726749250447700421;"@Fahrihamzah Kalo sudah bayar survei nya mestinya jgn nanggung nanggung. Prabowo Gibran 80%, Ganjar Mahfud 30% Anies Imin -10%  lebih rasional kayaknya.. 🤣";0;0;0;1;in;1632689312096735232;1726606640848437573;zie_bajri;https://twitter.com/zie_bajri/status/1726749250447700421
Mon Nov 20 23:45:34 +0000 2023;1726748649559076872;"@PapaBowoCenter @kurawa @P4P4B0W0_2024 @99propaganda @Ndons_Back @are_inismyname @AndreasSolusi @Kimberley_2024 @Lembayung071 @G0mb4k @drReUtari08 Ingak Ingak tgl 20, logistik saatnya turun 😁😀🤣  Oalah sakno   GaS #PrabowoGibran2024 Menang 1 putaran ✌✌  Militan NKRI yuk tambah GaS, menangkan Indonesia melalui memenangkan #Prabowo #Gibran MERDEKA 💪❤🇲🇨💪";0;1;1;4;in;1189039138835554304;1726656484749246495;BANGSAygSUJUD;https://twitter.com/BANGSAygSUJUD/status/1726748649559076872
Mon Nov 20 23:45:00 +0000 2023;1726748508072341686;"Survei Terbaru: Elektabilitas Anies-Muhaimin dan Prabowo-Gibran Ketat! https://t.co/FBJ4mOV2Iv";0;0;0;0;in;1289854699089272833;1726748508072341686;Sumbarkita_id;https://twitter.com/Sumbarkita_id/status/1726748508072341686
Mon Nov 20 23:43:46 +0000 2023;1726748199497646095;"@CuteSunflo73781 @Aryolejandro @prabowo @gibran_tweet Mang lo Bocil Pemerintah ? Berita ga merata sdh sering di beritain Media Mainstream. Klo Pemimpin lo cuek ya berarti Pemimpin lo  berak berdiri bawahannya berak berlari, di Tunggangi Pemimpin lo pkpkpkpk..";0;0;0;0;in;1582620832408686593;1726153839001387470;WahyuniWidya9;https://twitter.com/WahyuniWidya9/status/1726748199497646095
Mon Nov 20 23:43:34 +0000 2023;1726748147844792752;"@VIVAcoid Nanti klo Prabowo Gibran nya kalah, Intel nya dipecatin semua gitu😗😗😗😗😗😗😗😗😗";0;0;0;0;in;1652238708354203648;1726541033847292345;ByrienM;https://twitter.com/ByrienM/status/1726748147844792752
Mon Nov 20 23:43:33 +0000 2023;1726748142694277158;"Cuma prabowo Gibran yg bisa begini. 🤣🤣🤣🤣🤣🤣🤣 Ketawain aja. GAMA yg terbaik";0;0;0;1;in;995291612245733376;1726748142694277158;SavePapua01;https://twitter.com/SavePapua01/status/1726748142694277158
Mon Nov 20 23:43:08 +0000 2023;1726748039447290195;"TKD Prabowo-Gibran KIM Provinsi NTT, Laksanakan Rapat Konsolidasi Perdana  https://t.co/pAgnANy019";0;0;5;25;in;926660577522466816;1726748039447290195;willy_soeharly;https://twitter.com/willy_soeharly/status/1726748039447290195
Mon Nov 20 23:42:39 +0000 2023;1726747918819086434;"@arifinpribadi @prabowo @gibran_tweet @jokowi @ganjarpranowo Sesungguhnya Praboewo MEMANFAATKAN JOKOWI mengambil ceruk pendukung PDI-P.  langkah cerdas.  Walaupun menimbulkan masalah ETIK BERAT.  memanfaatkan segala cara untuk menang.  Memang itulah POLITIK.";0;0;0;0;in;4583889024;1726600374348550447;Verbum_Ang;https://twitter.com/Verbum_Ang/status/1726747918819086434
Mon Nov 20 23:42:35 +0000 2023;1726747900909359232;"@ganjarpranowo Demi masa depan Indonesia yg lebih cerah, percayakan pilihan kalian ke pasangan no 2. Prabowo - Gibran.  Ganjar -- NO PDIP -- NO";0;0;0;0;in;1365669138174107650;1726123000574161160;Rudi19582385;https://twitter.com/Rudi19582385/status/1726747900909359232
Mon Nov 20 23:41:18 +0000 2023;1726747576224141348;"Jika pakar yang satu ini berbicara, maka hampir 70 persen Prabowo Gibran pemenangnya. Namun, satu hal yang perlu dicatat apa mau kita memiliki pemimpin yang cacat secara konstitusi dan mempunyai pelanggaran HAM. Itu perlu direnungkan. Tapi, yasudah kita bukan siapa2.";0;0;0;1;in;1019613575583657986;1726747576224141348;KangAthoilahNa1;https://twitter.com/KangAthoilahNa1/status/1726747576224141348
