created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Dec 11 23:59:00 +0000 2023;1734362175609946293;"Atas Kedatangan Pengungsi Rohingya, Meutya Hafid Minta Pemerintah Perketat Wilayah Masuk RI #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/gCBY2o5rA7";0;0;51;11;in;721898354502930433;1734362175609946293;golkarpedia;https://twitter.com/golkarpedia/status/1734362175609946293
Mon Dec 11 23:58:21 +0000 2023;1734362014196392392;"TKN Prabowo-Gibran Kumpulkan Aktivis 98 dan Korban Penculikan Jelang Debat Pilpres 2024, Apa yang Dibahas? https://t.co/h54v7e43o7";0;9;27;34;in;887743587579944960;1734362014196392392;OposisiCerdas;https://twitter.com/OposisiCerdas/status/1734362014196392392
Mon Dec 11 23:58:12 +0000 2023;1734361976091066533;"@GlowTryz @Heraloebss @prabowo @gibran_tweet @NyaiiBubu @Paltiwest @sfMarinaH Masa AMIN membludak tiap acara Anies, kenapa survei gak ada satupun melihat fakta itu? Ketahuan bohong niih";0;0;0;0;in;720357434485813248;1733738244855255124;becaseimbibo;https://twitter.com/becaseimbibo/status/1734361976091066533
Mon Dec 11 23:57:36 +0000 2023;1734361825809187007;"@GwynxAsh @ganjarpranowo @mohmahfudmd @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @Gerindra @golkar_id @Official_PAN @nur_albi90 @Calvina50060381 @putrilalak Seandainya survei itu ilmiah mengapa hasilnya berbeda dengan survey lainnya? Sudahlah keliatan beud kalian mau tipu tipu";0;0;0;0;in;720357434485813248;1734124388755316893;becaseimbibo;https://twitter.com/becaseimbibo/status/1734361825809187007
Mon Dec 11 23:57:07 +0000 2023;1734361701418709287;"@gvfftj @aniesbaswedan @ganjarpranowo @prabowo @gibran_tweet @Gerindra @golkar_id @PDemorat @Ayu_Mustika @cwerebahan @Elsia_CChaidir Angka survei itu = ngarang bebas yg dikesankan seperti benar dan ilmiah";0;0;0;0;in;720357434485813248;1734123706614718758;becaseimbibo;https://twitter.com/becaseimbibo/status/1734361701418709287
Mon Dec 11 23:55:55 +0000 2023;1734361401635082594;"@datuakrajoangek hal yg wajar Prabowo Gibran naik, karena berdasarkan survey litbang kompas, gerindra 21,9 salip pdip 18,3 . senyumin aja. 🫰 https://t.co/KZgaoxOjny";0;0;1;0;in;79985385;1734340002065358901;steven_bawole;https://twitter.com/steven_bawole/status/1734361401635082594
Mon Dec 11 23:55:35 +0000 2023;1734361318780760431;"@ZulkifliLubis69 @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @jokowi @ListyoSigitP @KPU_ID @bawaslu_RI Ketenye banteng mau nyruduk";0;0;0;1;in;1519096387883114496;1734280474552606731;n673800211;https://twitter.com/n673800211/status/1734361318780760431
Mon Dec 11 23:54:06 +0000 2023;1734360943013019686;"@kompascom prabowo gibran ga nyapres pun bansos tetap lanjut, jul jul";0;0;0;0;in;21816575;1734126052509938072;pianlauding;https://twitter.com/pianlauding/status/1734360943013019686
Mon Dec 11 23:48:42 +0000 2023;1734359586549965074;"@gorunbiraz3 @cakimiNOW @aniesbaswedan @ganjarpranowo @mohmahfudmd @prabowo @gibran_tweet @soeyoto1 @RcyberProj0 @ejaferdiansyah Bomat gw mau suara ganjar direbut prabowo atau apalah itu, yg jelas timnas AMIN harus terus kawal KPU, Bawaslu, maupun MK yang sudah disusupi cawe cawe bapak sang pangeran putra mahkota";0;0;0;0;in;720357434485813248;1734117091379491271;becaseimbibo;https://twitter.com/becaseimbibo/status/1734359586549965074
Mon Dec 11 23:48:39 +0000 2023;1734359572943683979;"@YRadianto Mau kampanye, bahannya tidak laku dibeli orang banyak. Apapun Yang terjadi Ganjar dan Mahfud adalah pulihanku no 2 setelah Prabowo, Gibran";0;0;0;1;in;1128687853699981313;1734230845987459128;2langkahD;https://twitter.com/2langkahD/status/1734359572943683979
Mon Dec 11 23:48:34 +0000 2023;1734359550814453818;"@yudhiantobudima @TeddGus @prabowo @gibran_tweet Ya namanya juga bocil ya bebas lah";0;0;0;0;in;1711902310367105024;1732578942476062853;andrisurya79;https://twitter.com/andrisurya79/status/1734359550814453818
Mon Dec 11 23:48:13 +0000 2023;1734359464789393591;"@GirlBieberJ @ganjarpranowo @aniesbaswedan @prabowo @gibran_tweet @Spark_Marconi @jkunmyeon @WismantoWahyu Dosa besar bagi surveyor yg bertujuan menggiring opini. Jangan pilih opini surveyor";1;0;0;0;in;720357434485813248;1734118933849112746;becaseimbibo;https://twitter.com/becaseimbibo/status/1734359464789393591
Mon Dec 11 23:47:42 +0000 2023;1734359333243400435;"@HaeroenE @prabowo @gibran_tweet @bawaslu_RI Hadeh... Ada kok Capres yang pendukungnya amplap amplop, padahal dukungannya sendiri bisa sampe 50 juta per orang...";0;0;0;1;in;1511952083439996928;1734042369828557008;MukarromahNur78;https://twitter.com/MukarromahNur78/status/1734359333243400435
Mon Dec 11 23:47:28 +0000 2023;1734359276213461047;"Apa saja Program Kerja Prabowo @prabowo Gibran @gibran_tweet untuk Indonesia Maju menuju Indonesia Emas ? #PrabowoGibranJuara2024✌️🫰🇮🇩 https://t.co/QhqmQIa2t7";0;0;0;1;in;1531971112929615872;1734359276213461047;rkrijuara;https://twitter.com/rkrijuara/status/1734359276213461047
Mon Dec 11 23:46:04 +0000 2023;1734358920246997346;"Demokrat Gresik berkomitmen memberikan Kontribusi Maksimal dalam memenangkan Prabowo-Gibran di Kabupaten Gresik.  Menangkan PRABOWO Menangkan DEMOKRAT  @AgusYudhoyono  @PDemokrat  @JemmySetiawan77  @JatimDemokrat  @EmilDardak  @dpcpd_gresik  @prieahmad78 https://t.co/exPWYSciHY";0;0;1;2;in;1557372507774062592;1734358920246997346;dpcpd_gresik;https://twitter.com/dpcpd_gresik/status/1734358920246997346
Mon Dec 11 23:45:42 +0000 2023;1734358828823740492;"@B_ariesandi @jokowi @SBYudhoyono @prabowo @gibran_tweet wkwkkwkwkw....Ganjar kalah Sama Anies Baswedan....Lol😅🥰";0;0;0;0;in;1365835080;1734292991752446127;yogatresna;https://twitter.com/yogatresna/status/1734358828823740492
Mon Dec 11 23:45:00 +0000 2023;1734358652277215362;"Kenaikan 19,8 Juta Suara Prabowo-Gibran Selama 48 Hari Dipertanyakan https://t.co/B9K1jrTWdp";4;121;77;138;in;1243804423001763841;1734358652277215362;democrazymedia;https://twitter.com/democrazymedia/status/1734358652277215362
Mon Dec 11 23:41:41 +0000 2023;1734357819061899548;"@ShamsiAli2 @prabowo @gibran_tweet  emang bisanya niru program orang lain.";0;2;0;0;in;1603626819898331136;1734357087906402663;denihartono513;https://twitter.com/denihartono513/status/1734357819061899548
Mon Dec 11 23:41:40 +0000 2023;1734357812971716709;"@griselruiz88 @prabowo @gibran_tweet @rgilhamsyah @tijabar @Hasbil_Lbs Suara Ganjar turun, suara Prabowo naik, semua itu karena Pak Prabowo konsisten ingin melanjutkan pembangunan Jokowi";0;0;0;0;in;745687209169326082;1734115745653788788;benoalatawii;https://twitter.com/benoalatawii/status/1734357812971716709
Mon Dec 11 23:41:13 +0000 2023;1734357703240319440;"#SelamatPagiJogja | Tribun Jogja |  DIY Ditarget Suara 70 Persen, Survey Litbang Kompass, Prabowo-Gibran Unggul";0;0;0;0;in;189059637;1734357703240319440;sonorafmjogja;https://twitter.com/sonorafmjogja/status/1734357703240319440
Mon Dec 11 23:41:08 +0000 2023;1734357678644748318;"@gorunbiraz3 @ganjarpranowo @aniesbaswedan @prabowo @gibran_tweet @golkar_id @Gerindra @Official_PAN @PDemokrat @rezzanayun @Elsia_CChaidir @chamadhojin Tuh kan hanya penerus sejati Pak Jokowi yg akan mendapatkan suara dari pemilih Jokowi di 2019 lalu, yakni mas bowo dan mas gibran";0;0;0;0;in;745687209169326082;1734117582310191417;benoalatawii;https://twitter.com/benoalatawii/status/1734357678644748318
