created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Dec 13 23:59:59 +0000 2023;1735087199429984742;"@ch_chotimah2 @prabowo @gibran_tweet Anis saja dipecat Mentri. Indikasi terduga ala kelebihan bayar. Lanjut Gubernur intoleransi jual mayat dalam politik agama. Hasil anggaran dki bocor bocor hanya sukses kelebihan bayar yang ada. Masih mendingan Ganjar Mahfud lebih amanah dari Anis.";0;0;0;0;in;199958165;1734942545573245013;dantsus;https://twitter.com/dantsus/status/1735087199429984742
Wed Dec 13 23:59:00 +0000 2023;1735086951340859700;"Wow! Ridwan Kamil Ungkap Hasil Survei Dirinya Sebagai Cagub DKI Jakarta Ranking 1 #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/O5K9dJsZm0";0;0;50;11;in;721898354502930433;1735086951340859700;golkarpedia;https://twitter.com/golkarpedia/status/1735086951340859700
Wed Dec 13 23:58:27 +0000 2023;1735086814904631408;"@tvOneNews INDONESIA MAJU ber DAULAT bersama PRABOWO GIBRAN";0;0;0;0;in;1410016887279259650;1734840079204683795;YusniTamrin2;https://twitter.com/YusniTamrin2/status/1735086814904631408
Wed Dec 13 23:58:22 +0000 2023;1735086794323247145;"@tvOneNews Pak Prabowo Gibran sosok pemimpin idaman rakyat banget";0;0;0;0;in;1718935184341618688;1734810670431092833;rionomorempat;https://twitter.com/rionomorempat/status/1735086794323247145
Wed Dec 13 23:57:41 +0000 2023;1735086620079235556;"Berantemnya kurang semangat, ayo lebih semangat... . Gempa gede terasa . Prabowo Gibran perlu ANGER MANAGEMENT atau konsul dulu ke psikolog . Indonesia forever  . . . Gw cm bisa kasih semangat 🤗 https://t.co/8sdOpGqOFJ";0;0;0;3;in;845158273988739074;1735086620079235556;Totok0912;https://twitter.com/Totok0912/status/1735086620079235556
Wed Dec 13 23:57:35 +0000 2023;1735086596440150143;"@doelpaten Saya salah pencet,,, belum baca langsung klik..... Harusnya pilih pasangan @prabowo @gibran_tweet";0;0;0;0;in;1581903967939805184;1734829936626802833;EkoDwiS92583636;https://twitter.com/EkoDwiS92583636/status/1735086596440150143
Wed Dec 13 23:56:07 +0000 2023;1735086226305376719;"Relawan Prabowo-Gibran luncurkan "Cita-cita Penerus Negeri" https://t.co/VrhiMbqKbd";0;1;0;0;in;18071520;1735086226305376719;antaranews;https://twitter.com/antaranews/status/1735086226305376719
Wed Dec 13 23:54:58 +0000 2023;1735085938970411501;"@Gunto_Jaya9 @ch_chotimah2 @prabowo @gibran_tweet Asal ah, jgn sudah bakal berbagai sumberdaya tapi masih seret ,ga trmbus2 50 persen";0;0;0;0;in;1494870078076375040;1734942545573245013;Robbygseb;https://twitter.com/Robbygseb/status/1735085938970411501
Wed Dec 13 23:54:44 +0000 2023;1735085879029604512;"@gghhjjkk580dr0 @_riverheaven @prabowo @gibran_tweet @Gerindra @golkar_id @Official_PAN @PDemokrat @psi_id @partaigeloraid @GunRomli @watsitoyaaa @alisyarief Pasangan no 2 tidak menguasai masalah rakyat, termasuk masalah dalam bentuk pertanyaan. Marah didulukan dan mengolok olok capres yang lainnya bila tidak mampu menjawab pertanyaan dan ditampilkan di depan publik. Sungguh tidak elok sebagai calon kepala Negara.  Model gini ? ⛔";0;0;0;0;in;1629815240790773760;1734748926597840912;1973Suharjito;https://twitter.com/1973Suharjito/status/1735085879029604512
Wed Dec 13 23:54:13 +0000 2023;1735085747034894551;"@ch_chotimah2 @prabowo @gibran_tweet Intinya, keduanya adalah antitesa Jokowi.  Cuma Ganjar yang sejalan dg Jokowi utk Indonesia unggul 🤗🤟🤟🤟";0;0;0;2;in;1100047282731245568;1734942545573245013;HRMalik12;https://twitter.com/HRMalik12/status/1735085747034894551
Wed Dec 13 23:52:43 +0000 2023;1735085372198306205;"@descha05 @rianntears Harusnya kata katanya:  Prabowo - Gibran: Jangan Pilih Kami";0;0;0;1;in;4195917194;1734834104359854119;uda_zulhendra;https://twitter.com/uda_zulhendra/status/1735085372198306205
Wed Dec 13 23:51:39 +0000 2023;1735085101061710266;"@GirlBieberJ @prabowo @gibran_tweet @Gerindra @golkar_id @Rudigesper @PotMode @zzzzzaakk Calon presidenku benar benar apik, terserah apa kata lu membela wahai pendukung 02";0;1;0;0;in;720357434485813248;1734870526533984608;becaseimbibo;https://twitter.com/becaseimbibo/status/1735085101061710266
Wed Dec 13 23:51:18 +0000 2023;1735085014239662097;"@gorunbiraz3 @prabowo @gibran_tweet @golkar_id @PDemokrat @Official_PAN @albertsamuel28 @AntonYNRT @brendskienavarr Wakanda no more Indonesia forever";0;1;0;0;in;720357434485813248;1734869472618684555;becaseimbibo;https://twitter.com/becaseimbibo/status/1735085014239662097
Wed Dec 13 23:50:58 +0000 2023;1735084929405591770;"@griselruiz88 @prabowo @gibran_tweet @Gerindra @golkar_id @juneya00 @dulbedul911 Ingat Anies ingat almarhum Habibie, ya Allah kami butuh pemimpin cerdas";0;0;0;0;in;720357434485813248;1734868196082221414;becaseimbibo;https://twitter.com/becaseimbibo/status/1735084929405591770
Wed Dec 13 23:50:25 +0000 2023;1735084794567127096;"@gvfftj @prabowo @gibran_tweet @Gerindra @golkar_id @Official_PAN @PDemokrat @psi_id @partaigeloraid @aliudhew @adnardn @kaptenAmercia Yg gak suka Anies jangan pilih anies, yg nggak suka diculik jangan pilih prabowo kwokwow A A AMIN!";0;1;0;0;in;720357434485813248;1734868377620054250;becaseimbibo;https://twitter.com/becaseimbibo/status/1735084794567127096
Wed Dec 13 23:49:58 +0000 2023;1735084680951792016;"@GlowTryz @aniesbaswedan @prabowo @gibran_tweet @Gerindra @golkar_id @Official_PAN @PDemokrat @psi_id @partaigeloraid @pghunistmpat @StoryNayua @GuarEmperor Punya presiden seperti pak anis adem sudah negeri ini, gak perlu gimick gemoy sok sok kompak dengan belimbing sayur";0;1;0;0;in;720357434485813248;1734869755260211240;becaseimbibo;https://twitter.com/becaseimbibo/status/1735084680951792016
Wed Dec 13 23:49:24 +0000 2023;1735084536957198561;"@GwynxAsh @prabowo @gibran_tweet @Gerindra @golkar_id @Official_PAN @PDemokrat @psi_id @partaigeloraid @plisitin @DavinaSastro @GreatAdjie Prabowo menolak tuh cipika cipiki dengan mas Ganjar, santuy dari mata engkong lu?";0;1;0;0;in;4117614197;1734869207198945282;bdb56vr;https://twitter.com/bdb56vr/status/1735084536957198561
Wed Dec 13 23:47:57 +0000 2023;1735084170639298906;"@tvOneNews tvOne TV nya Paslon Prabowo Gibran titik.";0;0;0;0;in;2462313205;1734840079204683795;pramudiya165;https://twitter.com/pramudiya165/status/1735084170639298906
Wed Dec 13 23:47:19 +0000 2023;1735084011972940174;"@msaid_didu @prabowo @gibran_tweet Cawapres rasa cheerleader";0;0;1;1;in;1251546842329841664;1735069483512049734;Sulam92981827;https://twitter.com/Sulam92981827/status/1735084011972940174
Wed Dec 13 23:47:08 +0000 2023;1735083966754107583;"@msobri99 sikat habis calon 1 dan 3 , gass prabowo gibran ...jatim siap";0;0;0;0;in;1499945842777948164;1734617137736499437;GatotSa02192438;https://twitter.com/GatotSa02192438/status/1735083966754107583
Wed Dec 13 23:46:44 +0000 2023;1735083864241180739;"@ch_chotimah2 @prabowo @gibran_tweet Kl orang tua dah dihina dan disepelekan anak wajib bela itu bagian dr jihad.";0;0;0;0;in;2890707366;1734942545573245013;SuyatnoWiyono;https://twitter.com/SuyatnoWiyono/status/1735083864241180739
Wed Dec 13 23:46:36 +0000 2023;1735083833429746150;"Prabowo - Gibran di Ambang Kemenangan dan Sindrom Ruang Diskusi | MEMO online https://t.co/dpcMnJylFx";0;0;0;0;in;1264147063;1735083833429746150;udiens_;https://twitter.com/udiens_/status/1735083833429746150
Wed Dec 13 23:45:46 +0000 2023;1735083620812063189;"Ayoooo bangun kalimatan  IKN telah terbukti membuat Kalimantan Timur &amp  sekitarnya bergerak cepat dalam hal pembangunan &amp  kami juga banggga saat ini Kalimantan jadi perhatian semua pihak, yang  dulu hanya dikeruk SDAnya sekarang sudah bisa menikmati.. #PrabowoGibran  #IKNNusantara https://t.co/ClG8PNDQhi";0;0;0;0;in;2495452908;1735083620812063189;ruddy_elfhaluy;https://twitter.com/ruddy_elfhaluy/status/1735083620812063189
Wed Dec 13 23:45:28 +0000 2023;1735083546866503922;"@GwynxAsh @prabowo @gibran_tweet @Gerindra @golkar_id @Official_PAN @PDemokrat @psi_id @partaigeloraid @plisitin @DavinaSastro @GreatAdjie Ketegasan pak Prabowo serta kesantuyannya terlihat jelas saat debat di KPU kemarin";0;0;0;0;in;745687209169326082;1734869207198945282;benoalatawii;https://twitter.com/benoalatawii/status/1735083546866503922
Wed Dec 13 23:45:09 +0000 2023;1735083467027947601;"@gvfftj @prabowo @gibran_tweet @Gerindra @golkar_id @Official_PAN @PDemokrat @psi_id @partaigeloraid @aliudhew @adnardn @kaptenAmercia Rakyat pasti menilai kalau hanya Prabowo Gibran yg paling solid";0;0;0;0;in;745687209169326082;1734868377620054250;benoalatawii;https://twitter.com/benoalatawii/status/1735083467027947601
Wed Dec 13 23:44:44 +0000 2023;1735083363294470521;"@GirlBieberJ @prabowo @gibran_tweet @Gerindra @golkar_id @Rudigesper @PotMode @zzzzzaakk Presiden yg siap bertindak menyelesaikan persoalan hanya Pak Prabowo";0;0;0;0;in;745687209169326082;1734870526533984608;benoalatawii;https://twitter.com/benoalatawii/status/1735083363294470521
Wed Dec 13 23:44:42 +0000 2023;1735083352242405836;"Pengusung dan sebagian besar pendukung Prabowo-Gibran (terlebih yg 2014 dan 2019 getol gunakan isu HAM dan hari ini cuci tangan) sebenarnya sedang memperjuangkan Jokowi, Gibran, Kaesang dan kepentingan kelompoknya. Prabowo hny batu pijakan yg berada pd waktu dan posisi yg tepat.";9;37;196;564;in;907897495044317185;1735083352242405836;UyokBack;https://twitter.com/UyokBack/status/1735083352242405836
Wed Dec 13 23:44:22 +0000 2023;1735083269061067051;"@gorunbiraz3 @prabowo @gibran_tweet @golkar_id @PDemokrat @Official_PAN @albertsamuel28 @AntonYNRT @brendskienavarr Mas bowo dan mas gibran memang tegas dan konsisten perjuangannya untuk bangsa";0;0;0;0;in;745687209169326082;1734869472618684555;benoalatawii;https://twitter.com/benoalatawii/status/1735083269061067051
