created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Nov 28 23:59:00 +0000 2023;1729651133428412528;"Hadiri Orientasi dan TOT Saksi TPS, Iwan Soelasno Optimis Partai Golkar Menang di Jember #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/hN3GhgbXA1";0;0;48;9;in;721898354502930433;1729651133428412528;golkarpedia;https://twitter.com/golkarpedia/status/1729651133428412528
Tue Nov 28 23:58:16 +0000 2023;1729650948002427217;"Anak Muda Karawang Siap Bantu Menangkan Prabowo-Gibran - detikcom https://t.co/vXUL32Nfxr #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy";0;0;10;0;in;4579831158;1729650948002427217;ChairudinN6548;https://twitter.com/ChairudinN6548/status/1729650948002427217
Tue Nov 28 23:58:15 +0000 2023;1729650947390091356;"Anak Muda Karawang Siap Bantu Menangkan Prabowo-Gibran - detikcom https://t.co/ETuwNwwJnH #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy";0;0;10;0;in;797615281455525888;1729650947390091356;AzzrielAzaryahu;https://twitter.com/AzzrielAzaryahu/status/1729650947390091356
Tue Nov 28 23:58:10 +0000 2023;1729650924346650784;"Anak Muda Karawang Siap Bantu Menangkan Prabowo-Gibran - detikcom https://t.co/bzJ7ODESmX #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy";0;0;10;0;in;795445014864203777;1729650924346650784;AzhareAkiba;https://twitter.com/AzhareAkiba/status/1729650924346650784
Tue Nov 28 23:58:03 +0000 2023;1729650895787569505;"Alasan Rosan Roeslani Dipilih Jadi Ketua TKN Prabowo-Gibran - detikcom https://t.co/ey9tsBZIuX #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy";0;0;10;0;in;4561819285;1729650895787569505;doddy_h4312;https://twitter.com/doddy_h4312/status/1729650895787569505
Tue Nov 28 23:56:48 +0000 2023;1729650581961056327;"@info_beragam Dari ketiga paslon yang ada, hanya prabowo gibran yang terbaik";0;0;0;0;in;1611890431947870208;1729379672528740636;pelipur_rindu11;https://twitter.com/pelipur_rindu11/status/1729650581961056327
Tue Nov 28 23:55:04 +0000 2023;1729650144084123711;"@info_beragam Capres cawapres idolaku, Prabowo gibran terbaik se Indonesia";0;0;0;0;in;1611892679767633921;1729379672528740636;revublik_sadboy;https://twitter.com/revublik_sadboy/status/1729650144084123711
Tue Nov 28 23:52:36 +0000 2023;1729649523344203833;"TKD Kalsel Prabowo -Gibran Targetkan Raup 51 Persen Lebih Suara - Kalimantan Post https://t.co/cpnzZ0EacZ #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy";0;0;10;0;in;797615281455525888;1729649523344203833;AzzrielAzaryahu;https://twitter.com/AzzrielAzaryahu/status/1729649523344203833
Tue Nov 28 23:52:36 +0000 2023;1729649523117690948;"TKD Kalsel Prabowo -Gibran Targetkan Raup 51 Persen Lebih Suara - Kalimantan Post https://t.co/RL142cznQ1 #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy";0;0;10;0;in;795445014864203777;1729649523117690948;AzhareAkiba;https://twitter.com/AzhareAkiba/status/1729649523117690948
Tue Nov 28 23:52:36 +0000 2023;1729649522924752993;"TKD Kalsel Prabowo -Gibran Targetkan Raup 51 Persen Lebih Suara - Kalimantan Post https://t.co/IvEywkGlK6 #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy";0;0;10;0;in;4579831158;1729649522924752993;ChairudinN6548;https://twitter.com/ChairudinN6548/status/1729649522924752993
Tue Nov 28 23:52:35 +0000 2023;1729649518906614258;"TKD Kalsel Prabowo -Gibran Targetkan Raup 51 Persen Lebih Suara - Kalimantan Post https://t.co/jIsEjRDlUg #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy";0;0;10;0;in;4561819285;1729649518906614258;doddy_h4312;https://twitter.com/doddy_h4312/status/1729649518906614258
Tue Nov 28 23:50:53 +0000 2023;1729649090386862288;"@andre_rosiade maaf Sumatera Barat gudangnya pemilih yg memakai akal sehat n kewarasan dalam memilih..ga akan pilih @prabowo @gibran_tweet https://t.co/l7jLnzwQDr";0;1;1;44;in;1642526994515779585;1729479689448960070;abidin_shabir;https://twitter.com/abidin_shabir/status/1729649090386862288
Tue Nov 28 23:50:17 +0000 2023;1729648940893794502;"TKD Prabowo Gibran Optimis Raih Kemenangan 60-80 Persen Di NTT https://t.co/kHjpbCWNGQ";0;0;0;0;in;1681680369245126662;1729648940893794502;Kupang_berita;https://twitter.com/Kupang_berita/status/1729648940893794502
Tue Nov 28 23:50:00 +0000 2023;1729648871456854452;"@Rakha_boumi @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd Selamat pagi juga mas  Salam hormat🙏🏿";0;0;0;1;in;1369137784926085120;1729643136173924465;SURACHM67400419;https://twitter.com/SURACHM67400419/status/1729648871456854452
Tue Nov 28 23:49:26 +0000 2023;1729648726401003523;"@ganjarpranowo @mohmahfudmd @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet Semangatttt 🥰🥰🥰 Salam MeTal MenangtoTal 🤟🤟🤟 Salam Sehat selalu nggih mas 🙏🇮🇩 https://t.co/7b8rXRYMa0";0;0;0;2;in;369417163;1729136335750070341;mangkuputusumad;https://twitter.com/mangkuputusumad/status/1729648726401003523
Tue Nov 28 23:48:49 +0000 2023;1729648570951713173;"@wisanggeni_11 @PartaiSocmed Apakah jawabanmu msk akal? Itu yg dipanggil hanya yg menolak dukung prabowo gibran. Jelaskan narasinya, jelaskan tujuannya";0;0;0;0;in;114678355;1729309993814708548;Kelik_Es;https://twitter.com/Kelik_Es/status/1729648570951713173
Tue Nov 28 23:48:04 +0000 2023;1729648385169260663;"@Gerindra kalau debat capres nanti, sy berharap ada pertanyaan ttg food estate sm prabowo/gibran. terserah siapa yg mau jawab dari mrk...";0;0;0;0;in;903577122073018368;1729446681861910586;IsmailRajab8;https://twitter.com/IsmailRajab8/status/1729648385169260663
Tue Nov 28 23:47:24 +0000 2023;1729648215023108522;"@genx36545403 @prabowo @gibran_tweet @alextham878 @Alie_Fahnoor @AlmaghribiS @are_inismyname @BANGSAygSUJUD @bengkeldodo @Chaves1305 @KhoirilAnwar_ @Kimberley_2024 @Minietweets_ ngga bayar royalty pasti ini, lupi juga tokoh pejuang berproses bkn instant.";0;0;0;0;in;17708674;1729375939614904426;afatsal;https://twitter.com/afatsal/status/1729648215023108522
